,Valid_LIB.C.150,pezalps.TNRS.phy.tip.label,Alien_origin,rep.1..length.pezalps.TNRS.phy.tip.label..,endemic.TNRS,Ecrins.NP,Summits,Persistent,Under.Ice,Plat.de.la.Selle,Barre.des.Ecrins,La.Meije,Sirac,Rouies,Olan,Pelvoux,Occidentale.Ailefroide,Brevoort,Burlan,Rocher.de.la.Selle,Choisy,Muraillette,Rateau,Lauvitel
816,Neottia_ovata,Listera_ovata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Nepeta_nepetella,Glechoma_nepetella,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Nepeta_nuda,Nepeta_nuda,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Noccaea_caerulescens,Noccaea_caerulescens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Noccaea_rotundifolia,Noccaea_rotundifolia,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
821,Odontites_luteus,Orthantha_lutea,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,Onobrychis_saxatilis,Onobrychis_saxatilis,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,Onobrychis_viciifolia,Onobrychis_viciifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Ononis_arvensis,Ononis_arvensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Ononis_cristata,Ononis_cristata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Ononis_fruticosa,Ononis_fruticosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,Ononis_natrix,Ononis_natrix,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Ononis_pusilla,Ononis_pusilla,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Ononis_rotundifolia,Ononis_rotundifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Ophioglossum_vulgatum,Ophioglossum_vulgatum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Ophrys_apifera,Ophrys_sphegodes,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,Ophrys_fuciflora,Ophrys_fuciflora,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Ophrys_insectifera,Ophrys_insectifera,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Orchis_anthropophora,Loroglossum_anthropophorum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Orchis_mascula,Orchis_mascula,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Orchis_militaris,Orchis_militaris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Orchis_pallens,Androrchis_pallens,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Orchis_purpurea,Orchis_purpurea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Oreoselinum_nigrum,Oreoselinum_nigrum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,Origanum_vulgare,Origanum_vulgare,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Orlaya_grandiflora,Orlaya_grandiflora,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Ornithogalum_umbellatum,Ornithogalum_umbellatum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Orobanche_caryophyllacea,Orobanche_caryophyllacea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Orobanche_elatior,Orobanche_major,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Orobanche_laserpitii-sileris,Orobanche_laserpitii,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Orobanche_teucrii,Orobanche_teucrii,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,Orthilia_secunda,Orthilia_secunda,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,Oxalis_acetosella,Oxalis_acetosella,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,Oxalis_fontana,Oxalis_fontana,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,Oxyria_digyna,Oxyria_digyna,,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
851,Oxytropis_campestris,Oxytropis_campestris,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
852,Oxytropis_fetida,Oxytropis_fetida,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Oxytropis_halleri,Spiesia_halleri,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,Oxytropis_helvetica,Oxytropis_helvetica,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855,Oxytropis_jacquinii,Oxytropis_jacquini,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Oxytropis_lapponica,Oxytropis_lapponica,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
857,Oxytropis_pilosa,Oxytropis_pilosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Paeonia_officinalis,Paeonia_officinalis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,Papaver_alpinum,Papaver_alpinum,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Papaver_alpinum_var._aurantiacum,Papaver_aurantiacum,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,Papaver_dubium,Papaver_dubium,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Paradisea_liliastrum,Pleisolirion_liliastrum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Paris_quadrifolia,Paris_quadrifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Parnassia_palustris,Parnassia_palustris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Paronychia_kapela,Paronychia_kapela,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Paronychia_polygonifolia,Paronychia_polygonifolia,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
867,Pastinaca_sativa,Pastinaca_sativa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Patzkea_paniculata,Patzkea_paniculata,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Pedicularis_comosa,Pedicularis_comosa,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Pedicularis_foliosa,Pedicularis_foliosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Pedicularis_gyroflexa,Pedicularis_gyroflexa,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Pedicularis_kerneri,Pedicularis_kerneri,,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
873,Pedicularis_rostratospicata_subsp._helvetica,Pedicularis_rostratospicata,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
874,Pedicularis_tuberosa,Pedicularis_tuberosa,,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
875,Pedicularis_verticillata,Pedicularis_verticillata,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
876,Persicaria_amphibia,Persicaria_amphibia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Persicaria_lapathifolia,Persicaria_lapathifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,Persicaria_maculosa,Persicaria_maculosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Persicaria_mitis,Persicaria_mitis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,Petasites_albus,Petasites_albus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Petasites_hybridus,Petasites_hybridus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Petasites_paradoxus,Petasites_paradoxus,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Petrorhagia_prolifera,Petrorhagia_prolifera,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Petrorhagia_saxifraga,Petrorhagia_saxifraga,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Phegopteris_connectilis,Phegopteris_connectilis,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Phelipanche_purpurea,Orobanche_purpurea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Phleum_alpinum,Phleum_alpinum,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
888,Phleum_phleoides,Phleum_phleoides,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Phleum_pratense,Phleum_pratense,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Phragmites_australis,Phragmites_australis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Phyteuma_hemisphaericum,Rapunculus_hemisphaericus,,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
892,Phyteuma_michelii,Phyteuma_michelii,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,Phyteuma_orbiculare_subsp._orbiculare,Rapunculus_orbicularis,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
894,Phyteuma_ovatum,Phyteuma_ovatum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Phyteuma_scheuchzeri,Phyteuma_scheuchzeri,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Phyteuma_scorzonerifolium,Phyteuma_scorzonerifolium,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Phyteuma_spicatum,Phyteuma_spicatum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,Picea_abies,Picea_abies,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,Picris_hieracioides,Picris_sp,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Pilosella_aurantiaca,Hieracium_aurantiacum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Pilosella_corymbuloides,Hieracium_niphobium,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
902,Pilosella_cymosa,Hieracium_cymosum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Pilosella_lactucella,Hieracium_lactucella,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Pilosella_officinarum,Hieracium_pilosella,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905,Pilosella_peleteriana,Pilosella_peleteriana,,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
906,Pilosella_piloselloides,Hieracium_piloselloides,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Pilosella_piloselloides_subsp._praealta,Hieracium_praealtum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Pimpinella_major,Pimpinella_major,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Pimpinella_saxifraga,Pimpinella_saxifraga,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,Pinguicula_alpina,Pinguicula_alpina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,Pinguicula_vulgaris,Pinguicula_vulgaris,,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
912,Pinus_cembra,Strobus_cembra,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Pinus_mugo,Pinus_mugo,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Pinus_nigra,Pinus_nigra,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,Pinus_sylvestris,Pinus_sylvestris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,Plantago_atrata,Plantago_atrata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,Plantago_holosteum,Plantago_holosteum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Plantago_lanceolata,Plantago_lanceolata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,Plantago_major,Plantago_major,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,Plantago_maritima,Plantago_maritima,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
921,Plantago_media,Plantago_media,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,Plantago_neumannii,Plantago_neumannii,"Russia, Himalaya",0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
923,Plantago_sempervirens,Plantago_sempervirens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,Platanthera_bifolia,Satyrium_bifolium,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Platanthera_chlorantha,Platanthera_chlorantha,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Pleurospermum_austriacum,Pleurospermum_austriacum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Poa_annua,Poa_annua,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
928,Poa_badensis,Poa_badensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Poa_bulbosa,Poa_alpina,,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
930,Poa_cenisia,Poa_cenisia,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
931,Poa_chaixii,Poa_chaixii,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,Poa_laxa,Poa_laxa,,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
933,Poa_nemoralis,Poa_nemoralis,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
934,Poa_nemoralis_var._glauca,Poa_glauca,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Poa_perconcinna,Poa_perconcinna,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Poa_pratensis,Poa_pratensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Poa_supina,Poa_supina,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
938,Poa_trivialis,Poa_trivialis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Polycnemum_majus,Polycnemum_majus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Polygala_alpestris,Polygala_alpestris,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
941,Polygala_alpina,Polygala_alpina,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942,Polygala_amarella,Polygala_amarella,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Polygala_calcarea,Polygala_calcarea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,Polygala_chamaebuxus,Polygala_chamaebuxus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,Polygala_comosa,Polygala_comosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Polygala_vulgaris,Polygala_vulgaris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Polygonatum_odoratum,Polygonatum_odoratum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,Polygonatum_verticillatum,Polygonatum_verticillatum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,Polygonum_aviculare,Polygonum_aviculare,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
950,Polypodium_interjectum,Polypodium_interjectum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Polypodium_vulgare,Polypodium_vulgare,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Polystichum_lonchitis,Polystichum_lonchitis,,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
953,Polystichum_setiferum,Polystichum_aculeatum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Populus_alba,Populus_alba,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Populus_nigra,Populus_nigra,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Populus_tremula,Populus_tremula,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Potamogeton_alpinus,Potamogeton_alpinus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Potentilla_argentea,Potentilla_argentea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Potentilla_aurea,Potentilla_aurea,,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
960,Potentilla_caulescens,Potentilla_caulescens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,Potentilla_cinerea,Potentilla_cinerea,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,Potentilla_crantzii,Potentilla_crantzii,,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
963,Potentilla_erecta,Potentilla_erecta,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,Potentilla_frigida,Potentilla_frigida,,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
965,Potentilla_grandiflora,Potentilla_grandiflora,,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
966,Potentilla_hirta,Potentilla_hirta,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,Potentilla_inclinata,Potentilla_inclinata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Potentilla_nivalis,Potentilla_nivalis,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
969,Potentilla_reptans,Potentilla_reptans,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Potentilla_thuringiaca,Potentilla_chrysantha,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Potentilla_verna,Potentilla_neumanniana,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,Poterium_sanguisorba,Sanguisorba_minor,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,Prenanthes_purpurea,Prenanthes_purpurea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,Primula_elatior,Primula_elatior,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,Primula_farinosa_subsp._alpigena,Primula_farinosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,Primula_hirsuta,Primula_hirsuta,,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
977,Primula_latifolia,Primula_latifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Primula_pedemontana,Primula_pedemontana,,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
979,Primula_veris,Primula_veris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Primula_vulgaris,Primula_vulgaris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,Prunella_grandiflora,Prunella_grandiflora,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Prunella_laciniata,Prunella_laciniata,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,Prunella_vulgaris,Prunella_vulgaris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,Prunus_avium,Cerasus_avium,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Prunus_domestica,Prunus_domestica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Prunus_dulcis,Amygdalus_communis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,Prunus_mahaleb,Prunus_mahaleb,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,Prunus_padus,Padus_avium,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Prunus_spinosa,Prunus_spinosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Pseudorchis_albida,Pseudorchis_albida,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Pseudoturritis_turrita,Pseudoturritis_turrita,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Pteridium_aquilinum,Pteridium_aquilinum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Pteroselinum_austriacum,Pteroselinum_austriacum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Ptychotis_saxifraga,Ptychotis_saxifraga,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Pulmonaria_angustifolia,Pulmonaria_angustifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Pulmonaria_longifolia,Pulmonaria_longifolia,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Pulmonaria_montana,Pulmonaria_montana,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Pulmonaria_saccharata,Pulmonaria_saccharata,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Pyrola_chlorantha,Pyrola_chlorantha,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Pyrola_media,Pyrola_media,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Pyrola_minor,Pyrola_minor,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Pyrola_rotundifolia,Pyrola_rotundifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,Pyrus_communis_subsp._pyraster,Pyrus_pyraster,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,Quercus_petraea,Quercus_petraea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,Quercus_pyrenaica,Quercus_pubescens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,Quercus_robur,Quercus_robur,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,Ranunculus_aconitifolius,Ranunculus_aconitifolius,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Ranunculus_acris,Ranunculus_acris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Ranunculus_acris_subsp._friesianus,Ranunculus_lanuginosus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Ranunculus_aduncus,Ranunculus_aduncus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Ranunculus_arvensis,Ranunculus_arvensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Ranunculus_auricomus,Ranunculus_auricomus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Ranunculus_bulbosus,Ranunculus_bulbosus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Ranunculus_glacialis,Ranunculus_glacialis,,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1015,Ranunculus_gouanii,Ranunculus_pyrenaeus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Ranunculus_gramineus,Ranunculus_gramineus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Ranunculus_grenierianus,Ranunculus_grenierianus,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1018,Ranunculus_kuepferi,Ranunculus_kuepferi,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Ranunculus_montanus,Ranunculus_montanus,,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1020,Ranunculus_parnassifolius,Ranunculus_parnassifolius,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
